linha=1 | nome=Felipe | acao=estudou computacao | valor=9965
linha=4147 | nome=Bruno | acao=analisou os resultados | valor=6846
linha=4148 | nome=Joao | acao=otimizou o algoritmo | valor=2068
linha=4149 | nome=Igor | acao=executou o benchmark | valor=3783
linha=4150 | nome=Gabriela | acao=escreveu o relatorio | valor=1254
linha=4151 | nome=Mariana | acao=participou da aula | valor=1073
linha=4152 | nome=Igor | acao=estudou computacao | valor=5530
linha=4153 | nome=Tiago | acao=participou da aula | valor=1081
linha=4154 | nome=Carlos | acao=executou o benchmark | valor=6900
linha=4155 | nome=Paulo | acao=comparou as metricas | valor=1732
linha=4156 | nome=Karen | acao=comparou as metricas | valor=6417
linha=4157 | nome=Eduarda | acao=escreveu o relatorio | valor=7610
linha=4158 | nome=Paulo | acao=otimizou o algoritmo | valor=9105
linha=4159 | nome=Vitor | acao=comparou as metricas | valor=7411
linha=4160 | nome=Tiago | acao=participou da aula | valor=1296
linha=4161 | nome=Joao | acao=fez um experimento | valor=2964
linha=4162 | nome=Gabriela | acao=comparou as metricas | valor=6250
linha=4163 | nome=Sofia | acao=analisou os resultados | valor=7147
linha=4164 | nome=Mariana | acao=participou da aula | valor=4754
linha=4165 | nome=Ana | acao=fez um experimento | valor=6496
linha=4166 | nome=Lucas | acao=comparou as metricas | valor=7321
linha=4167 | nome=Eduarda | acao=escreveu o relatorio | valor=4472
linha=4168 | nome=Natalia | acao=comparou as metricas | valor=2273
linha=4169 | nome=Bruno | acao=executou o benchmark | valor=6358
linha=4170 | nome=Mariana | acao=comparou as metricas | valor=1892
linha=4171 | nome=Gabriela | acao=estudou computacao | valor=2418
linha=4172 | nome=Tiago | acao=fez um experimento | valor=4061
linha=4173 | nome=Gabriela | acao=escreveu o relatorio | valor=3153
linha=4174 | nome=Igor | acao=participou da aula | valor=6444
linha=4175 | nome=Lucas | acao=analisou os resultados | valor=5570
linha=4176 | nome=Joao | acao=executou o benchmark | valor=7101
linha=4177 | nome=Eduarda | acao=comparou as metricas | valor=7007
linha=4178 | nome=Vitor | acao=participou da aula | valor=5510
linha=4179 | nome=Igor | acao=executou o benchmark | valor=6161
linha=4180 | nome=Felipe | acao=comparou as metricas | valor=7772
linha=4181 | nome=Vitor | acao=fez um experimento | valor=8948
linha=4182 | nome=Joao | acao=analisou os resultados | valor=1831
linha=4183 | nome=Felipe | acao=fez um experimento | valor=7235
linha=4184 | nome=Ana | acao=escreveu o relatorio | valor=7848
linha=4185 | nome=Sofia | acao=participou da aula | valor=2909
linha=4186 | nome=Igor | acao=otimizou o algoritmo | valor=3031
linha=4187 | nome=Eduarda | acao=otimizou o algoritmo | valor=2587
linha=4188 | nome=Helena | acao=fez um experimento | valor=8832
linha=4189 | nome=Lucas | acao=participou da aula | valor=2714
linha=4190 | nome=Lucas | acao=escreveu o relatorio | valor=4785
linha=4191 | nome=Bruno | acao=estudou computacao | valor=7513
linha=4192 | nome=Mariana | acao=executou o benchmark | valor=3987
linha=4193 | nome=Daniela | acao=estudou computacao | valor=7063
linha=4194 | nome=Daniela | acao=analisou os resultados | valor=5032
linha=4195 | nome=Helena | acao=executou o benchmark | valor=5410
linha=4196 | nome=Igor | acao=executou o benchmark | valor=9331
linha=4197 | nome=Tiago | acao=executou o benchmark | valor=6896
linha=4198 | nome=Helena | acao=estudou computacao | valor=3540
linha=4199 | nome=Mariana | acao=escreveu o relatorio | valor=3900
linha=4200 | nome=Ana | acao=executou o benchmark | valor=3993
linha=4201 | nome=Natalia | acao=escreveu o relatorio | valor=5822
linha=4202 | nome=Natalia | acao=escreveu o relatorio | valor=2539
linha=4203 | nome=Renata | acao=escreveu o relatorio | valor=5804
linha=4204 | nome=Lucas | acao=analisou os resultados | valor=6683
linha=4205 | nome=Paulo | acao=otimizou o algoritmo | valor=3017
linha=4206 | nome=Mariana | acao=analisou os resultados | valor=9771
linha=4207 | nome=Mariana | acao=escreveu o relatorio | valor=9638
linha=4208 | nome=Gabriela | acao=executou o benchmark | valor=7736
linha=4209 | nome=Sofia | acao=estudou computacao | valor=8705
linha=4210 | nome=Mariana | acao=executou o benchmark | valor=1914
linha=4211 | nome=Paulo | acao=executou o benchmark | valor=3660
linha=4212 | nome=Bruno | acao=participou da aula | valor=7854
linha=4213 | nome=Igor | acao=comparou as metricas | valor=9740
linha=4214 | nome=Paulo | acao=executou o benchmark | valor=1699
linha=4215 | nome=Helena | acao=estudou computacao | valor=4035
linha=4216 | nome=Helena | acao=comparou as metricas | valor=9233
linha=4217 | nome=Renata | acao=executou o benchmark | valor=1979
linha=4218 | nome=Eduarda | acao=participou da aula | valor=5757
linha=4219 | nome=Natalia | acao=fez um experimento | valor=6432
linha=4220 | nome=Felipe | acao=participou da aula | valor=8498
linha=4221 | nome=Gabriela | acao=analisou os resultados | valor=8196
linha=4222 | nome=Eduarda | acao=participou da aula | valor=9831
linha=4223 | nome=Renata | acao=otimizou o algoritmo | valor=1913
linha=4224 | nome=Joao | acao=executou o benchmark | valor=5644
linha=4225 | nome=Igor | acao=participou da aula | valor=1233
linha=4226 | nome=Renata | acao=otimizou o algoritmo | valor=2180
linha=4227 | nome=Helena | acao=participou da aula | valor=6222
linha=4228 | nome=Natalia | acao=executou o benchmark | valor=1265
linha=4229 | nome=Igor | acao=analisou os resultados | valor=1795
linha=4230 | nome=Eduarda | acao=executou o benchmark | valor=1416
linha=4231 | nome=Eduarda | acao=participou da aula | valor=5713
linha=4232 | nome=Mariana | acao=comparou as metricas | valor=6276
linha=4233 | nome=Joao | acao=analisou os resultados | valor=5147
linha=4234 | nome=Mariana | acao=escreveu o relatorio | valor=3469
linha=4235 | nome=Felipe | acao=participou da aula | valor=3260
linha=4236 | nome=Natalia | acao=analisou os resultados | valor=9810
linha=4237 | nome=Lucas | acao=comparou as metricas | valor=9608
linha=4238 | nome=Lucas | acao=fez um experimento | valor=1907
linha=4239 | nome=Felipe | acao=otimizou o algoritmo | valor=4860
linha=4240 | nome=Natalia | acao=executou o benchmark | valor=7633
linha=4241 | nome=Joao | acao=fez um experimento | valor=1208
linha=4242 | nome=Carlos | acao=fez um experimento | valor=5022
linha=4243 | nome=Renata | acao=escreveu o relatorio | valor=3028
linha=4244 | nome=Gabriela | acao=fez um experimento | valor=3250
linha=4245 | nome=Paulo | acao=estudou computacao | valor=6087
linha=4246 | nome=Mariana | acao=comparou as metricas | valor=6647
linha=4247 | nome=Mariana | acao=executou o benchmark | valor=4129
linha=4248 | nome=Helena | acao=participou da aula | valor=1063
linha=4249 | nome=Helena | acao=escreveu o relatorio | valor=7403
linha=4250 | nome=Eduarda | acao=fez um experimento | valor=9059
linha=4251 | nome=Eduarda | acao=escreveu o relatorio | valor=7981
linha=4252 | nome=Helena | acao=escreveu o relatorio | valor=9886
linha=4253 | nome=Mariana | acao=participou da aula | valor=1088
linha=4254 | nome=Tiago | acao=fez um experimento | valor=4753
linha=4255 | nome=Sofia | acao=estudou computacao | valor=1877
linha=4256 | nome=Gabriela | acao=participou da aula | valor=2696
linha=4257 | nome=Lucas | acao=participou da aula | valor=1957
linha=4258 | nome=Karen | acao=escreveu o relatorio | valor=1143
linha=4259 | nome=Vitor | acao=participou da aula | valor=5287
linha=4260 | nome=Joao | acao=analisou os resultados | valor=6703
linha=4261 | nome=Karen | acao=estudou computacao | valor=1547
linha=4262 | nome=Vitor | acao=participou da aula | valor=6848
linha=4263 | nome=Bruno | acao=escreveu o relatorio | valor=9930
linha=4264 | nome=Carlos | acao=escreveu o relatorio | valor=7483
linha=4265 | nome=Carlos | acao=otimizou o algoritmo | valor=1869
linha=4266 | nome=Mariana | acao=comparou as metricas | valor=9633
linha=4267 | nome=Eduarda | acao=participou da aula | valor=4077
linha=4268 | nome=Igor | acao=fez um experimento | valor=5072
linha=4269 | nome=Vitor | acao=analisou os resultados | valor=4338
linha=4270 | nome=Igor | acao=fez um experimento | valor=8743
linha=4271 | nome=Natalia | acao=estudou computacao | valor=9064
linha=4272 | nome=Ana | acao=analisou os resultados | valor=3120
linha=4273 | nome=Renata | acao=executou o benchmark | valor=4809
linha=4274 | nome=Mariana | acao=fez um experimento | valor=3543
linha=4275 | nome=Sofia | acao=fez um experimento | valor=7459
linha=4276 | nome=Mariana | acao=estudou computacao | valor=7687
linha=4277 | nome=Joao | acao=analisou os resultados | valor=8567
linha=4278 | nome=Sofia | acao=otimizou o algoritmo | valor=8704
linha=4279 | nome=Gabriela | acao=participou da aula | valor=4339
linha=4280 | nome=Natalia | acao=fez um experimento | valor=2513
linha=4281 | nome=Mariana | acao=comparou as metricas | valor=8462
linha=4282 | nome=Igor | acao=otimizou o algoritmo | valor=3144
linha=4283 | nome=Igor | acao=participou da aula | valor=3023
linha=4284 | nome=Paulo | acao=executou o benchmark | valor=4967
linha=4285 | nome=Daniela | acao=executou o benchmark | valor=8793
linha=4286 | nome=Bruno | acao=escreveu o relatorio | valor=1495
linha=4287 | nome=Daniela | acao=comparou as metricas | valor=9048
linha=4288 | nome=Felipe | acao=estudou computacao | valor=1153
linha=4289 | nome=Natalia | acao=analisou os resultados | valor=6585
linha=4290 | nome=Gabriela | acao=fez um experimento | valor=1979
linha=4291 | nome=Ana | acao=analisou os resultados | valor=8597
linha=4292 | nome=Igor | acao=executou o benchmark | valor=2861
linha=4293 | nome=Felipe | acao=analisou os resultados | valor=6293
linha=4294 | nome=Gabriela | acao=executou o benchmark | valor=1817
linha=4295 | nome=Natalia | acao=otimizou o algoritmo | valor=4717
linha=4296 | nome=Igor | acao=analisou os resultados | valor=7073
linha=4297 | nome=Natalia | acao=executou o benchmark | valor=2662
linha=4298 | nome=Renata | acao=escreveu o relatorio | valor=7149
linha=4299 | nome=Bruno | acao=comparou as metricas | valor=1336
linha=4300 | nome=Felipe | acao=executou o benchmark | valor=3998
linha=4301 | nome=Felipe | acao=analisou os resultados | valor=1441
linha=4302 | nome=Paulo | acao=participou da aula | valor=6354
linha=4303 | nome=Igor | acao=participou da aula | valor=3331
linha=4304 | nome=Tiago | acao=comparou as metricas | valor=6002
linha=4305 | nome=Renata | acao=escreveu o relatorio | valor=8112
linha=4306 | nome=Helena | acao=participou da aula | valor=2240
linha=4307 | nome=Sofia | acao=analisou os resultados | valor=8443
linha=4308 | nome=Mariana | acao=fez um experimento | valor=1829
linha=4309 | nome=Vitor | acao=executou o benchmark | valor=1522
linha=4310 | nome=Tiago | acao=otimizou o algoritmo | valor=5300
linha=4311 | nome=Daniela | acao=otimizou o algoritmo | valor=6319
linha=4312 | nome=Joao | acao=executou o benchmark | valor=9965
linha=4313 | nome=Natalia | acao=analisou os resultados | valor=2007
linha=4314 | nome=Felipe | acao=otimizou o algoritmo | valor=6875
linha=4315 | nome=Renata | acao=escreveu o relatorio | valor=1132
linha=4316 | nome=Eduarda | acao=escreveu o relatorio | valor=2220
linha=4317 | nome=Igor | acao=participou da aula | valor=5640
linha=4318 | nome=Helena | acao=estudou computacao | valor=7082
linha=4319 | nome=Otavio | acao=analisou os resultados | valor=2031
linha=4320 | nome=Natalia | acao=comparou as metricas | valor=4337
linha=4321 | nome=Joao | acao=escreveu o relatorio | valor=3989
linha=4322 | nome=Lucas | acao=comparou as metricas | valor=6477
linha=4323 | nome=Sofia | acao=executou o benchmark | valor=6231
linha=4324 | nome=Mariana | acao=escreveu o relatorio | valor=7032
linha=4325 | nome=Daniela | acao=escreveu o relatorio | valor=6474
linha=4326 | nome=Tiago | acao=analisou os resultados | valor=4689
linha=4327 | nome=Felipe | acao=analisou os resultados | valor=8930
linha=4328 | nome=Otavio | acao=comparou as metricas | valor=5628
linha=4329 | nome=Joao | acao=comparou as metricas | valor=9372
linha=4330 | nome=Helena | acao=comparou as metricas | valor=9319
linha=4331 | nome=Paulo | acao=estudou computacao | valor=9695
linha=4332 | nome=Joao | acao=participou da aula | valor=6499
linha=4333 | nome=Paulo | acao=executou o benchmark | valor=5338
linha=4334 | nome=Lucas | acao=estudou computacao | valor=9239
linha=4335 | nome=Sofia | acao=escreveu o relatorio | valor=9328
linha=4336 | nome=Bruno | acao=estudou computacao | valor=6336
linha=4337 | nome=Carlos | acao=participou da aula | valor=5985
linha=4338 | nome=Igor | acao=participou da aula | valor=5726
linha=4339 | nome=Carlos | acao=escreveu o relatorio | valor=1395
linha=4340 | nome=Gabriela | acao=analisou os resultados | valor=5992
linha=4341 | nome=Renata | acao=escreveu o relatorio | valor=7024
linha=4342 | nome=Sofia | acao=participou da aula | valor=2326
linha=4343 | nome=Lucas | acao=participou da aula | valor=3736
linha=4344 | nome=Daniela | acao=executou o benchmark | valor=5389
linha=4345 | nome=Gabriela | acao=otimizou o algoritmo | valor=4923
linha=4346 | nome=Igor | acao=escreveu o relatorio | valor=8232
linha=4347 | nome=Paulo | acao=fez um experimento | valor=2701
linha=4348 | nome=Helena | acao=comparou as metricas | valor=3576
linha=4349 | nome=Renata | acao=executou o benchmark | valor=7956
linha=4350 | nome=Eduarda | acao=analisou os resultados | valor=3296
linha=4351 | nome=Ana | acao=comparou as metricas | valor=3222
linha=4352 | nome=Igor | acao=comparou as metricas | valor=6886
linha=4353 | nome=Helena | acao=otimizou o algoritmo | valor=6100
linha=4354 | nome=Bruno | acao=escreveu o relatorio | valor=1901
linha=4355 | nome=Daniela | acao=fez um experimento | valor=1241
linha=4356 | nome=Felipe | acao=escreveu o relatorio | valor=8699
linha=4357 | nome=Karen | acao=executou o benchmark | valor=4008
linha=4358 | nome=Helena | acao=comparou as metricas | valor=8747
linha=4359 | nome=Mariana | acao=fez um experimento | valor=9595
linha=4360 | nome=Bruno | acao=escreveu o relatorio | valor=4185
linha=4361 | nome=Bruno | acao=fez um experimento | valor=9792
linha=4362 | nome=Otavio | acao=escreveu o relatorio | valor=2684
linha=4363 | nome=Vitor | acao=fez um experimento | valor=7890
linha=4364 | nome=Paulo | acao=estudou computacao | valor=1113
linha=4365 | nome=Felipe | acao=escreveu o relatorio | valor=2049
linha=4366 | nome=Ana | acao=analisou os resultados | valor=5746
linha=4367 | nome=Gabriela | acao=fez um experimento | valor=7931
linha=4368 | nome=Joao | acao=fez um experimento | valor=5940
linha=4369 | nome=Renata | acao=executou o benchmark | valor=7468
linha=4370 | nome=Felipe | acao=comparou as metricas | valor=4196
linha=4371 | nome=Ana | acao=otimizou o algoritmo | valor=7398
linha=4372 | nome=Helena | acao=comparou as metricas | valor=5281
linha=4373 | nome=Daniela | acao=comparou as metricas | valor=3175
linha=4374 | nome=Sofia | acao=escreveu o relatorio | valor=4139
linha=4375 | nome=Karen | acao=comparou as metricas | valor=8199
linha=4376 | nome=Eduarda | acao=fez um experimento | valor=6522
linha=4377 | nome=Carlos | acao=fez um experimento | valor=9167
linha=4378 | nome=Joao | acao=otimizou o algoritmo | valor=2305
linha=4379 | nome=Daniela | acao=executou o benchmark | valor=3232
linha=4380 | nome=Helena | acao=participou da aula | valor=2157
linha=4381 | nome=Bruno | acao=analisou os resultados | valor=4969
linha=4382 | nome=Carlos | acao=otimizou o algoritmo | valor=7076
linha=4383 | nome=Carlos | acao=fez um experimento | valor=8043
linha=4384 | nome=Carlos | acao=otimizou o algoritmo | valor=8317
linha=4385 | nome=Paulo | acao=otimizou o algoritmo | valor=5047
linha=4386 | nome=Mariana | acao=otimizou o algoritmo | valor=3705
linha=4387 | nome=Carlos | acao=otimizou o algoritmo | valor=5651
linha=4388 | nome=Tiago | acao=otimizou o algoritmo | valor=5387
linha=4389 | nome=Vitor | acao=otimizou o algoritmo | valor=9829
linha=4390 | nome=Helena | acao=estudou computacao | valor=7677
linha=4391 | nome=Vitor | acao=otimizou o algoritmo | valor=3231
linha=4392 | nome=Karen | acao=estudou computacao | valor=1239
linha=4393 | nome=Bruno | acao=estudou computacao | valor=3002
linha=4394 | nome=Tiago | acao=participou da aula | valor=6354
linha=4395 | nome=Bruno | acao=executou o benchmark | valor=5511
linha=4396 | nome=Vitor | acao=otimizou o algoritmo | valor=3331
linha=4397 | nome=Karen | acao=comparou as metricas | valor=6163
linha=4398 | nome=Bruno | acao=otimizou o algoritmo | valor=4951
linha=4399 | nome=Felipe | acao=comparou as metricas | valor=4761
linha=4400 | nome=Karen | acao=escreveu o relatorio | valor=2810
linha=4401 | nome=Lucas | acao=otimizou o algoritmo | valor=6802
linha=4402 | nome=Natalia | acao=otimizou o algoritmo | valor=4428
linha=4403 | nome=Mariana | acao=escreveu o relatorio | valor=3116
linha=4404 | nome=Mariana | acao=estudou computacao | valor=9154
linha=4405 | nome=Carlos | acao=otimizou o algoritmo | valor=5443
linha=4406 | nome=Helena | acao=fez um experimento | valor=6252
linha=4407 | nome=Helena | acao=otimizou o algoritmo | valor=5554
linha=4408 | nome=Sofia | acao=comparou as metricas | valor=8779
linha=4409 | nome=Natalia | acao=participou da aula | valor=3092
linha=4410 | nome=Carlos | acao=executou o benchmark | valor=4335
linha=4411 | nome=Vitor | acao=comparou as metricas | valor=3019
linha=4412 | nome=Karen | acao=participou da aula | valor=9970
linha=4413 | nome=Otavio | acao=participou da aula | valor=6663
linha=4414 | nome=Paulo | acao=comparou as metricas | valor=1310
linha=4415 | nome=Joao | acao=executou o benchmark | valor=5178
linha=4416 | nome=Helena | acao=analisou os resultados | valor=3659
linha=4417 | nome=Natalia | acao=comparou as metricas | valor=6118
linha=4418 | nome=Mariana | acao=analisou os resultados | valor=9079
linha=4419 | nome=Eduarda | acao=comparou as metricas | valor=5986
linha=4420 | nome=Helena | acao=comparou as metricas | valor=1094
linha=4421 | nome=Eduarda | acao=participou da aula | valor=7829
linha=4422 | nome=Paulo | acao=analisou os resultados | valor=8451
linha=4423 | nome=Paulo | acao=fez um experimento | valor=9083
linha=4424 | nome=Mariana | acao=executou o benchmark | valor=2706
linha=4425 | nome=Daniela | acao=estudou computacao | valor=1616
linha=4426 | nome=Joao | acao=estudou computacao | valor=1084
linha=4427 | nome=Mariana | acao=executou o benchmark | valor=6397
linha=4428 | nome=Igor | acao=comparou as metricas | valor=8692
linha=4429 | nome=Lucas | acao=escreveu o relatorio | valor=2090
linha=4430 | nome=Carlos | acao=comparou as metricas | valor=8455
linha=4431 | nome=Ana | acao=estudou computacao | valor=4463
linha=4432 | nome=Sofia | acao=comparou as metricas | valor=8356
linha=4433 | nome=Renata | acao=analisou os resultados | valor=3544
linha=4434 | nome=Joao | acao=comparou as metricas | valor=9096
linha=4435 | nome=Renata | acao=otimizou o algoritmo | valor=1634
linha=4436 | nome=Vitor | acao=analisou os resultados | valor=8444
linha=4437 | nome=Renata | acao=participou da aula | valor=8877
linha=4438 | nome=Gabriela | acao=fez um experimento | valor=1876
linha=4439 | nome=Mariana | acao=fez um experimento | valor=9644
linha=4440 | nome=Vitor | acao=analisou os resultados | valor=7975
linha=4441 | nome=Helena | acao=otimizou o algoritmo | valor=4227
linha=4442 | nome=Tiago | acao=estudou computacao | valor=2043
linha=4443 | nome=Mariana | acao=estudou computacao | valor=3990
linha=4444 | nome=Bruno | acao=executou o benchmark | valor=4349
linha=4445 | nome=Lucas | acao=comparou as metricas | valor=4565
linha=4446 | nome=Vitor | acao=escreveu o relatorio | valor=8516
linha=4447 | nome=Eduarda | acao=comparou as metricas | valor=3795
linha=4448 | nome=Helena | acao=escreveu o relatorio | valor=9873
linha=4449 | nome=Eduarda | acao=executou o benchmark | valor=8463
linha=4450 | nome=Renata | acao=escreveu o relatorio | valor=3240
linha=4451 | nome=Karen | acao=comparou as metricas | valor=7236
linha=4452 | nome=Otavio | acao=estudou computacao | valor=5799
linha=4453 | nome=Ana | acao=escreveu o relatorio | valor=6739
linha=4454 | nome=Eduarda | acao=executou o benchmark | valor=1614
linha=4455 | nome=Renata | acao=comparou as metricas | valor=9157
linha=4456 | nome=Igor | acao=comparou as metricas | valor=6322
linha=4457 | nome=Mariana | acao=fez um experimento | valor=3975
linha=4458 | nome=Sofia | acao=analisou os resultados | valor=7708
linha=4459 | nome=Tiago | acao=escreveu o relatorio | valor=4095
linha=4460 | nome=Natalia | acao=executou o benchmark | valor=4956
linha=4461 | nome=Bruno | acao=comparou as metricas | valor=9857
linha=4462 | nome=Felipe | acao=analisou os resultados | valor=2957
linha=4463 | nome=Tiago | acao=participou da aula | valor=5017
linha=4464 | nome=Lucas | acao=estudou computacao | valor=3104
linha=4465 | nome=Natalia | acao=escreveu o relatorio | valor=1207
linha=4466 | nome=Lucas | acao=estudou computacao | valor=7511
linha=4467 | nome=Felipe | acao=escreveu o relatorio | valor=3852
linha=4468 | nome=Joao | acao=estudou computacao | valor=2098
linha=4469 | nome=Gabriela | acao=otimizou o algoritmo | valor=6020
linha=4470 | nome=Gabriela | acao=escreveu o relatorio | valor=6705
linha=4471 | nome=Bruno | acao=executou o benchmark | valor=8011
linha=4472 | nome=Natalia | acao=participou da aula | valor=1926
linha=4473 | nome=Tiago | acao=participou da aula | valor=6397
linha=4474 | nome=Karen | acao=fez um experimento | valor=2110
linha=4475 | nome=Mariana | acao=estudou computacao | valor=9205
linha=4476 | nome=Ana | acao=comparou as metricas | valor=7382
linha=4477 | nome=Carlos | acao=estudou computacao | valor=9027
linha=4478 | nome=Mariana | acao=otimizou o algoritmo | valor=2704
linha=4479 | nome=Mariana | acao=comparou as metricas | valor=1020
linha=4480 | nome=Helena | acao=otimizou o algoritmo | valor=3897
linha=4481 | nome=Mariana | acao=fez um experimento | valor=3462
linha=4482 | nome=Karen | acao=otimizou o algoritmo | valor=1793
linha=4483 | nome=Natalia | acao=executou o benchmark | valor=5052
linha=4484 | nome=Eduarda | acao=executou o benchmark | valor=8774
linha=4485 | nome=Karen | acao=estudou computacao | valor=1557
linha=4486 | nome=Karen | acao=escreveu o relatorio | valor=5949
linha=4487 | nome=Mariana | acao=executou o benchmark | valor=7961
linha=4488 | nome=Karen | acao=comparou as metricas | valor=3139
linha=4489 | nome=Eduarda | acao=executou o benchmark | valor=5638
linha=4490 | nome=Mariana | acao=comparou as metricas | valor=1584
linha=4491 | nome=Joao | acao=analisou os resultados | valor=8936
linha=4492 | nome=Mariana | acao=analisou os resultados | valor=7085
linha=4493 | nome=Joao | acao=estudou computacao | valor=8208
linha=4494 | nome=Igor | acao=executou o benchmark | valor=8353
linha=4495 | nome=Renata | acao=executou o benchmark | valor=4821
linha=4496 | nome=Daniela | acao=comparou as metricas | valor=2838
linha=4497 | nome=Carlos | acao=executou o benchmark | valor=2176
linha=4498 | nome=Ana | acao=executou o benchmark | valor=1792
linha=4499 | nome=Natalia | acao=participou da aula | valor=8102
linha=4500 | nome=Mariana | acao=executou o benchmark | valor=9610
linha=4501 | nome=Daniela | acao=comparou as metricas | valor=2845
linha=4502 | nome=Sofia | acao=otimizou o algoritmo | valor=2954
linha=4503 | nome=Tiago | acao=fez um experimento | valor=5312
linha=4504 | nome=Paulo | acao=executou o benchmark | valor=4142
linha=4505 | nome=Helena | acao=comparou as metricas | valor=5623
linha=4506 | nome=Natalia | acao=comparou as metricas | valor=2921
linha=4507 | nome=Tiago | acao=escreveu o relatorio | valor=1176
linha=4508 | nome=Mariana | acao=fez um experimento | valor=4324
linha=4509 | nome=Bruno | acao=escreveu o relatorio | valor=2983
linha=4510 | nome=Mariana | acao=executou o benchmark | valor=3928
linha=4511 | nome=Mariana | acao=fez um experimento | valor=9139
linha=4512 | nome=Paulo | acao=estudou computacao | valor=7337
linha=4513 | nome=Mariana | acao=analisou os resultados | valor=4152
linha=4514 | nome=Lucas | acao=executou o benchmark | valor=5253
linha=4515 | nome=Eduarda | acao=comparou as metricas | valor=9595
linha=4516 | nome=Paulo | acao=otimizou o algoritmo | valor=8382
linha=4517 | nome=Vitor | acao=participou da aula | valor=7069
linha=4518 | nome=Mariana | acao=fez um experimento | valor=5714
linha=4519 | nome=Joao | acao=otimizou o algoritmo | valor=2106
linha=4520 | nome=Joao | acao=participou da aula | valor=8810
linha=4521 | nome=Felipe | acao=escreveu o relatorio | valor=7647
linha=4522 | nome=Carlos | acao=participou da aula | valor=9279
linha=4523 | nome=Natalia | acao=fez um experimento | valor=6467
linha=4524 | nome=Paulo | acao=participou da aula | valor=3494
linha=4525 | nome=Mariana | acao=executou o benchmark | valor=5450
linha=4526 | nome=Felipe | acao=executou o benchmark | valor=1373
linha=4527 | nome=Igor | acao=estudou computacao | valor=8811
linha=4528 | nome=Karen | acao=analisou os resultados | valor=3075
linha=4529 | nome=Gabriela | acao=comparou as metricas | valor=1714
linha=4530 | nome=Lucas | acao=estudou computacao | valor=8171
linha=4531 | nome=Mariana | acao=comparou as metricas | valor=5635
linha=4532 | nome=Igor | acao=participou da aula | valor=4225
linha=4533 | nome=Felipe | acao=participou da aula | valor=8028
linha=4534 | nome=Ana | acao=comparou as metricas | valor=5199
linha=4535 | nome=Sofia | acao=analisou os resultados | valor=7812
linha=4536 | nome=Mariana | acao=executou o benchmark | valor=6460
linha=4537 | nome=Helena | acao=executou o benchmark | valor=6972
linha=4538 | nome=Vitor | acao=analisou os resultados | valor=1423
linha=4539 | nome=Tiago | acao=analisou os resultados | valor=1564
linha=4540 | nome=Bruno | acao=fez um experimento | valor=1899
linha=4541 | nome=Paulo | acao=executou o benchmark | valor=1830
linha=4542 | nome=Karen | acao=comparou as metricas | valor=8860
linha=4543 | nome=Carlos | acao=escreveu o relatorio | valor=8828
linha=4544 | nome=Otavio | acao=analisou os resultados | valor=2374
linha=4545 | nome=Sofia | acao=estudou computacao | valor=3077
linha=4546 | nome=Mariana | acao=comparou as metricas | valor=1211
linha=4547 | nome=Mariana | acao=participou da aula | valor=3751
linha=4548 | nome=Gabriela | acao=analisou os resultados | valor=7875
linha=4549 | nome=Sofia | acao=otimizou o algoritmo | valor=6573
linha=4550 | nome=Karen | acao=analisou os resultados | valor=5575
linha=4551 | nome=Igor | acao=analisou os resultados | valor=8601
linha=4552 | nome=Sofia | acao=participou da aula | valor=3317
linha=4553 | nome=Otavio | acao=analisou os resultados | valor=7196
linha=4554 | nome=Gabriela | acao=fez um experimento | valor=2420
linha=4555 | nome=Igor | acao=participou da aula | valor=7124
linha=4556 | nome=Eduarda | acao=executou o benchmark | valor=1994
linha=4557 | nome=Renata | acao=comparou as metricas | valor=8425
linha=4558 | nome=Sofia | acao=fez um experimento | valor=7051
linha=4559 | nome=Mariana | acao=escreveu o relatorio | valor=3322
linha=4560 | nome=Carlos | acao=fez um experimento | valor=4273
linha=4561 | nome=Gabriela | acao=participou da aula | valor=9803
linha=4562 | nome=Bruno | acao=otimizou o algoritmo | valor=8173
linha=4563 | nome=Gabriela | acao=comparou as metricas | valor=4178
linha=4564 | nome=Sofia | acao=escreveu o relatorio | valor=6751
linha=4565 | nome=Felipe | acao=escreveu o relatorio | valor=9241
linha=4566 | nome=Natalia | acao=estudou computacao | valor=6983
linha=4567 | nome=Paulo | acao=executou o benchmark | valor=1478
linha=4568 | nome=Lucas | acao=fez um experimento | valor=6732
linha=4569 | nome=Sofia | acao=comparou as metricas | valor=1275
linha=4570 | nome=Carlos | acao=escreveu o relatorio | valor=5528
linha=4571 | nome=Tiago | acao=participou da aula | valor=4157
linha=4572 | nome=Sofia | acao=executou o benchmark | valor=1817
linha=4573 | nome=Paulo | acao=comparou as metricas | valor=2899
linha=4574 | nome=Karen | acao=otimizou o algoritmo | valor=6398
linha=4575 | nome=Mariana | acao=otimizou o algoritmo | valor=4918
linha=4576 | nome=Gabriela | acao=executou o benchmark | valor=1439
linha=4577 | nome=Felipe | acao=participou da aula | valor=5802
linha=4578 | nome=Otavio | acao=comparou as metricas | valor=6750
linha=4579 | nome=Igor | acao=analisou os resultados | valor=2035
linha=4580 | nome=Carlos | acao=otimizou o algoritmo | valor=9546
linha=4581 | nome=Mariana | acao=fez um experimento | valor=1050
linha=4582 | nome=Sofia | acao=otimizou o algoritmo | valor=5953
linha=4583 | nome=Karen | acao=executou o benchmark | valor=3738
